round,steps,score,reward,epsilon
1699,13,0,-58.8,0.8437
1700,5,0,-47.0,0.8437
1701,13,0,-50.8,0.8436
1702,6,0,-47.1,0.8435
1703,6,0,-43.1,0.8434
1704,23,0,-50.3,0.8433
1705,23,0,-49.8,0.8432
1706,6,0,-45.6,0.8432
1707,7,0,-47.2,0.8431
1708,6,0,-47.1,0.843
1709,31,0,-34.6,0.8429
1710,11,0,-41.6,0.8428
1711,15,0,-50.0,0.8427
1712,11,0,-47.1,0.8426
1713,14,0,-43.9,0.8426
1714,6,0,-46.1,0.8425
1715,29,0,-38.4,0.8424
1716,24,0,-31.9,0.8423
1717,14,0,-41.4,0.8422
1718,14,0,-47.4,0.8421
1719,13,0,-39.8,0.8421
1720,8,0,-47.8,0.842
1721,26,0,-46.1,0.8419
1722,27,0,-41.7,0.8418
1723,9,0,-65.9,0.8417
1724,20,0,-34.5,0.8416
1725,12,0,-46.2,0.8416
1726,21,0,-48.1,0.8415
1727,14,0,-35.4,0.8414
1728,14,0,-39.9,0.8413
1729,40,1,4.0,0.8412
1730,6,0,-46.1,0.8411
1731,6,0,-45.6,0.841
1732,20,0,-43.5,0.841
1733,51,0,-52.6,0.8409
1734,22,0,-18.7,0.8408
1735,21,0,-34.1,0.8407
1736,15,0,-52.5,0.8406
1737,29,1,-9.9,0.8405
1738,35,0,-47.0,0.8405
1739,30,0,-41.5,0.8404
1740,32,0,-33.2,0.8403
1741,37,0,-15.2,0.8402
1742,19,0,-38.4,0.8401
1743,8,0,-43.8,0.84
1744,5,0,-47.0,0.84
1745,6,0,-46.6,0.8399
1746,8,0,-37.8,0.8398
1747,13,0,-52.3,0.8397
1748,17,0,-42.7,0.8396
1749,32,1,1.8,0.8395
1750,15,0,-33.5,0.8394
1751,17,0,-42.7,0.8394
1752,7,0,-36.2,0.8393
1753,11,0,-40.6,0.8392
1754,14,0,-37.9,0.8391
1755,13,0,-39.3,0.839
1756,17,0,-44.2,0.8389
1757,15,0,-32.5,0.8389
1758,26,1,-29.1,0.8388
1759,15,0,-37.0,0.8387
1760,10,0,-44.5,0.8386
1761,10,0,-66.5,0.8385
1762,26,0,-52.6,0.8384
1763,23,0,-46.8,0.8384
1764,31,1,-30.1,0.8383
1765,10,0,-45.5,0.8382
1766,20,0,-45.0,0.8381
1767,31,0,-30.1,0.838
1768,21,0,-46.6,0.8379
1769,6,0,-48.6,0.8379
1770,24,0,-45.9,0.8378
1771,14,0,-40.4,0.8377
1772,10,0,-47.5,0.8376
1773,13,0,-42.8,0.8375
1774,23,0,-53.8,0.8374
1775,6,0,-46.1,0.8374
1776,21,0,-28.1,0.8373
1777,7,0,-47.7,0.8372
1778,15,0,-43.0,0.8371
1779,5,0,-48.5,0.837
