round,steps,score,reward,epsilon
983,82,6,110.8,0.374
984,14,1,-17.9,0.3736
985,40,0,-15.0,0.3733
986,14,1,-21.4,0.3729
987,22,1,-1.2,0.3725
988,13,0,-34.3,0.3721
989,49,4,54.6,0.3718
990,62,5,84.8,0.3714
991,8,0,-51.8,0.371
992,59,4,38.6,0.3707
993,13,0,-30.8,0.3703
994,129,11,193.6,0.3699
995,192,17,364.8,0.3695
996,72,6,118.8,0.3692
997,38,3,33.7,0.3688
998,198,18,365.2,0.3684
999,14,0,-35.9,0.3681
1000,19,3,16.1,0.3677
1001,6,0,-43.6,0.3673
1002,21,0,-31.6,0.367
1003,11,0,-40.1,0.3666
1004,6,0,-35.6,0.3662
1005,17,1,-4.2,0.3659
1006,84,8,168.1,0.3655
1007,27,1,-20.2,0.3651
1008,5,0,-42.5,0.3648
1009,9,0,-42.9,0.3644
1010,24,3,24.1,0.364
1011,102,11,208.3,0.3637
1012,20,1,-8.5,0.3633
1013,60,3,31.0,0.3629
1014,21,1,-10.1,0.3626
1015,30,0,-24.5,0.3622
1016,28,0,-19.3,0.3619
1017,8,0,-44.8,0.3615
1018,24,2,-0.4,0.3611
1019,52,2,36.3,0.3608
1020,140,6,42.0,0.3604
1021,36,3,10.9,0.3601
1022,22,2,-4.2,0.3597
1023,37,2,24.3,0.3593
1024,35,1,-16.5,0.359
1025,19,2,-3.9,0.3586
1026,16,1,-4.1,0.3583
1027,14,0,-41.4,0.3579
1028,56,5,71.4,0.3575
1029,34,3,16.6,0.3572
1030,66,5,57.4,0.3568
1031,8,0,-44.8,0.3565
1032,19,1,-11.4,0.3561
1033,175,10,193.0,0.3558
1034,14,0,-35.9,0.3554
1035,26,1,-6.6,0.355
1036,16,0,-37.6,0.3547
1037,14,0,-28.9,0.3543
1038,16,0,-33.1,0.354
1039,65,6,115.0,0.3536
1040,59,5,97.1,0.3533
1041,32,3,21.3,0.3529
1042,104,4,78.6,0.3526
1043,16,0,-32.6,0.3522
1044,22,1,-5.2,0.3519
1045,34,1,2.1,0.3515
1046,231,16,338.9,0.3512
1047,15,0,-21.0,0.3508
1048,23,1,-7.8,0.3505
1049,23,1,-10.3,0.3501
1050,18,0,-39.8,0.3498
1051,58,5,84.2,0.3494
1052,40,3,64.5,0.3491
1053,64,5,79.1,0.3487
1054,42,4,62.8,0.3484
1055,31,2,18.4,0.348
1056,21,0,-23.1,0.3477
1057,20,2,11.5,0.3473
1058,6,0,-39.1,0.347
1059,125,6,106.0,0.3466
1060,32,2,12.8,0.3463
1061,34,2,10.6,0.3459
1062,24,1,-4.9,0.3456
1063,23,0,-29.3,0.3452
1064,44,2,11.6,0.3449
1065,80,3,54.0,0.3445
1066,15,0,-19.5,0.3442
1067,23,1,-2.3,0.3439
1068,39,4,44.6,0.3435
1069,18,0,-27.3,0.3432
1070,83,6,84.7,0.3428
1071,18,1,-25.3,0.3425
1072,28,2,4.7,0.3421
1073,42,4,45.3,0.3418
1074,49,6,71.1,0.3415
1075,21,1,-12.6,0.3411
1076,41,3,33.4,0.3408
1077,18,2,-4.3,0.3404
1078,37,2,32.3,0.3401
1079,44,3,21.6,0.3398
1080,44,3,17.6,0.3394
1081,28,1,-5.3,0.3391
1082,19,2,7.1,0.3387
1083,84,2,41.1,0.3384
1084,80,6,130.0,0.3381
1085,236,25,466.4,0.3377
1086,32,3,-1.2,0.3374
1087,43,3,33.7,0.337
1088,18,1,-23.3,0.3367
1089,16,1,-21.1,0.3364
1090,125,9,162.5,0.336
1091,21,1,-13.6,0.3357
1092,45,2,0.5,0.3354
1093,90,6,110.0,0.335
1094,13,0,-31.8,0.3347
1095,124,8,179.6,0.3344
1096,29,1,-8.4,0.334
1097,21,0,-29.6,0.3337
1098,16,0,-37.6,0.3334
1099,110,9,200.5,0.333
1100,7,0,-42.2,0.3327
1101,47,2,25.3,0.3324
1102,171,16,364.4,0.332
1103,21,1,-15.1,0.3317
1104,58,6,84.7,0.3314
1105,18,1,-17.3,0.331
1106,15,0,-16.5,0.3307
1107,57,3,61.8,0.3304
1108,51,2,26.9,0.33
1109,31,1,-5.6,0.3297
1110,308,24,517.7,0.3294
1111,14,0,-46.9,0.329
1112,188,11,188.2,0.3287
1113,41,4,69.9,0.3284
1114,52,4,54.3,0.3281
1115,28,1,-5.8,0.3277
1116,14,0,-47.9,0.3274
1117,71,6,96.9,0.3271
1118,29,1,-8.4,0.3268
1119,40,1,-0.0,0.3264
1120,17,1,-24.2,0.3261
1121,25,1,-4.5,0.3258
1122,13,1,-20.8,0.3254
1123,21,2,4.9,0.3251
1124,14,0,-27.9,0.3248
1125,78,5,84.2,0.3245
1126,45,4,63.0,0.3241
1127,29,0,-27.4,0.3238
1128,53,4,39.7,0.3235
1129,187,17,323.3,0.3232
1130,54,2,29.1,0.3229
1131,34,0,-34.4,0.3225
1132,45,2,21.0,0.3222
1133,33,3,27.2,0.3219
1134,24,1,4.6,0.3216
1135,19,0,-34.4,0.3212
1136,400,34,788.4,0.3209
1137,26,2,1.9,0.3206
1138,158,13,316.7,0.3203
1139,6,0,-37.6,0.32
1140,15,0,-42.0,0.3196
1141,13,0,-38.8,0.3193
1142,99,7,172.6,0.319
1143,17,1,-22.7,0.3187
1144,13,0,-19.3,0.3184
1145,49,3,46.1,0.318
1146,21,1,9.4,0.3177
1147,103,10,234.2,0.3174
1148,96,6,100.9,0.3171
1149,31,1,-9.6,0.3168
1150,59,1,16.6,0.3165
1151,20,0,-21.5,0.3161
1152,17,1,-15.7,0.3158
1153,15,0,-33.0,0.3155
1154,20,2,-4.5,0.3152
1155,59,5,85.6,0.3149
1156,56,4,53.4,0.3146
1157,31,2,24.9,0.3142
1158,57,0,-13.7,0.3139
1159,19,1,-14.4,0.3136
1160,13,0,-36.3,0.3133
1161,15,1,-17.0,0.313
1162,48,0,8.7,0.3127
1163,25,1,1.5,0.3124
1164,189,26,523.1,0.3121
1165,24,1,-5.9,0.3117
1166,32,2,-18.2,0.3114
1167,42,4,37.3,0.3111
1168,227,17,356.3,0.3108
1169,141,10,195.9,0.3105
1170,29,1,-29.9,0.3102
1171,53,4,69.7,0.3099
1172,62,2,46.3,0.3096
1173,128,10,197.2,0.3093
1174,21,1,-38.6,0.3089
1175,65,6,83.0,0.3086
1176,32,2,10.3,0.3083
1177,39,3,33.1,0.308
1178,21,0,-37.1,0.3077
1179,163,15,331.7,0.3074
1180,17,2,-0.2,0.3071
1181,18,0,-35.8,0.3068
1182,53,5,72.2,0.3065
1183,16,0,-26.6,0.3062
1184,66,3,67.4,0.3059
1185,25,3,29.0,0.3056
1186,16,1,-15.1,0.3053
1187,25,3,18.0,0.305
1188,24,1,-32.9,0.3046
1189,23,1,-1.8,0.3043
1190,54,5,88.1,0.304
1191,15,1,-35.0,0.3037
1192,27,1,12.8,0.3034
1193,16,0,-30.6,0.3031
1194,46,4,51.9,0.3028
1195,99,3,56.1,0.3025
1196,37,5,55.3,0.3022
1197,51,3,60.4,0.3019
1198,13,0,-34.8,0.3016
1199,79,4,97.6,0.3013
1200,200,11,286.5,0.301
