round,steps,score,reward,epsilon
3177,400,0,-30.0,0.05
3178,348,0,-74.0,0.05
3179,400,0,-43.0,0.05
3180,400,1,-10.0,0.05
3181,194,0,-81.0,0.05
3182,9,0,-57.0,0.05
3183,70,0,-67.0,0.05
3184,305,0,-80.0,0.05
3185,14,0,-58.0,0.05
3186,400,0,-31.0,0.05
3187,400,0,-36.0,0.05
3188,400,0,-19.0,0.05
3189,21,0,-52.0,0.05
3190,398,0,-72.0,0.05
3191,145,0,-60.0,0.05
3192,299,0,-61.0,0.05
3193,192,1,-49.0,0.05
3194,400,0,-23.0,0.05
3195,170,0,-72.0,0.05
3196,400,0,-19.0,0.05
3197,196,0,-46.0,0.05
3198,400,0,-34.0,0.05
3199,136,0,-60.0,0.05
3200,266,0,-80.0,0.05
3201,90,0,-76.0,0.05
3202,274,0,-75.0,0.05
3203,400,0,-32.0,0.05
3204,176,0,-62.0,0.05
3205,400,0,-30.0,0.05
3206,330,0,-84.0,0.05
3207,400,0,-10.0,0.05
3208,74,0,-63.0,0.05
3209,400,0,-27.0,0.05
3210,400,0,-33.0,0.05
3211,400,0,-19.0,0.05
3212,150,0,-68.0,0.05
3213,400,1,-14.0,0.05
3214,400,0,-27.0,0.05
3215,186,0,-68.0,0.05
3216,28,0,-56.0,0.05
3217,166,0,-57.0,0.05
3218,400,0,-31.0,0.05
3219,400,0,-30.0,0.05
3220,144,0,-67.0,0.05
3221,323,0,-86.0,0.05
3222,225,0,-64.0,0.05
3223,400,0,-34.0,0.05
3224,266,0,-77.0,0.05
3225,141,0,-64.0,0.05
3226,400,0,-14.0,0.05
3227,89,0,-57.0,0.05
3228,194,0,-56.0,0.05
3229,58,0,-54.0,0.05
3230,277,1,-42.0,0.05
3231,324,0,-76.0,0.05
3232,232,0,-70.0,0.05
3233,400,0,-15.0,0.05
3234,144,0,-63.0,0.05
3235,400,0,-19.0,0.05
3236,33,0,-61.0,0.05
3237,323,0,-71.0,0.05
3238,14,0,-56.0,0.05
3239,125,0,-67.0,0.05
3240,400,1,-9.0,0.05
3241,247,0,-66.0,0.05
3242,46,0,-59.0,0.05
3243,400,0,-61.0,0.05
3244,400,0,-12.0,0.05
3245,242,0,-67.0,0.05
3246,400,0,-41.0,0.05
3247,92,0,-61.0,0.05
3248,400,0,-34.0,0.05
3249,400,0,-33.0,0.05
3250,400,0,-36.0,0.05
3251,33,0,-46.0,0.05
3252,236,0,-72.0,0.05
3253,400,0,-24.0,0.05
3254,158,0,-62.0,0.05
3255,400,0,-11.0,0.05
3256,224,0,-67.0,0.05
3257,400,1,5.0,0.05
3258,101,0,-59.0,0.05
3259,400,0,-40.0,0.05
3260,400,2,21.0,0.05
3261,12,0,-56.0,0.05
3262,400,0,-11.0,0.05
3263,240,0,-73.0,0.05
3264,280,0,-73.0,0.05
3265,69,0,-63.0,0.05
3266,99,0,-53.0,0.05
3267,400,0,-27.0,0.05
3268,39,1,-28.0,0.05
3269,201,0,-54.0,0.05
3270,400,0,-23.0,0.05
3271,374,0,-72.0,0.05
3272,400,0,-27.0,0.05
3273,47,0,-52.0,0.05
3274,400,0,-33.0,0.05
3275,303,0,-55.0,0.05
3276,259,0,-85.0,0.05
3277,391,0,-88.0,0.05
3278,357,0,-89.0,0.05
3279,145,0,-54.0,0.05
3280,400,0,-25.0,0.05
3281,232,0,-74.0,0.05
3282,400,0,-26.0,0.05
3283,123,0,-60.0,0.05
3284,400,0,-35.0,0.05
3285,77,0,-57.0,0.05
3286,400,0,-25.0,0.05
3287,400,0,-16.0,0.05
3288,121,0,-66.0,0.05
3289,282,0,-78.0,0.05
3290,47,0,-53.0,0.05
3291,400,0,-10.0,0.05
3292,400,0,6.0,0.05
3293,400,0,-36.0,0.05
3294,373,0,-81.0,0.05
3295,400,0,-27.0,0.05
3296,400,1,-17.0,0.05
3297,400,0,-55.0,0.05
3298,400,0,-20.0,0.05
3299,339,0,-84.0,0.05
3300,400,0,-11.0,0.05
3301,347,0,-79.0,0.05
3302,314,1,-62.0,0.05
3303,400,0,-52.0,0.05
3304,388,0,-85.0,0.05
3305,100,0,-66.0,0.05
3306,165,0,-72.0,0.05
3307,91,0,-59.0,0.05
3308,250,0,-66.0,0.05
3309,226,0,-57.0,0.05
3310,400,1,7.0,0.05
3311,400,0,-8.0,0.05
3312,400,0,-41.0,0.05
3313,315,0,-68.0,0.05
3314,133,1,-61.0,0.05
3315,168,0,-57.0,0.05
3316,400,0,-39.0,0.05
3317,94,0,-59.0,0.05
3318,400,0,-39.0,0.05
3319,330,0,-63.0,0.05
3320,400,0,-20.0,0.05
3321,400,2,-8.0,0.05
3322,270,1,-52.0,0.05
3323,38,0,-52.0,0.05
3324,163,1,-41.0,0.05
3325,222,0,-74.0,0.05
3326,77,0,-59.0,0.05
3327,21,0,-54.0,0.05
3328,74,0,-70.0,0.05
3329,43,0,-53.0,0.05
3330,400,0,-58.0,0.05
3331,110,0,-68.0,0.05
3332,53,0,-57.0,0.05
3333,128,0,-63.0,0.05
3334,27,0,-54.0,0.05
3335,400,0,-20.0,0.05
3336,20,0,-59.0,0.05
3337,189,0,-58.0,0.05
3338,400,0,-23.0,0.05
3339,277,0,-72.0,0.05
3340,95,1,-39.0,0.05
3341,400,1,0.0,0.05
3342,196,0,-78.0,0.05
3343,400,0,-36.0,0.05
3344,334,0,-76.0,0.05
3345,313,0,-78.0,0.05
3346,400,0,-39.0,0.05
3347,258,0,-61.0,0.05
3348,259,0,-61.0,0.05
3349,398,0,-81.0,0.05
3350,400,0,-5.0,0.05
3351,178,0,-65.0,0.05
3352,400,0,-34.0,0.05
3353,281,0,-74.0,0.05
3354,45,0,-59.0,0.05
3355,11,0,-53.0,0.05
3356,86,0,-48.0,0.05
3357,117,2,-36.0,0.05
3358,400,0,-26.0,0.05
3359,400,0,-28.0,0.05
3360,400,0,-19.0,0.05
3361,400,0,-21.0,0.05
3362,400,0,-19.0,0.05
3363,400,0,-35.0,0.05
3364,21,0,-59.0,0.05
3365,253,0,-68.0,0.05
3366,400,0,-18.0,0.05
3367,324,0,-75.0,0.05
3368,400,1,-3.0,0.05
3369,175,0,-66.0,0.05
3370,183,0,-58.0,0.05
3371,400,0,-31.0,0.05
3372,400,0,-26.0,0.05
3373,58,0,-54.0,0.05
3374,248,0,-64.0,0.05
3375,25,0,-55.0,0.05
3376,319,0,-81.0,0.05
3377,84,0,-57.0,0.05
3378,43,0,-60.0,0.05
3379,237,0,-50.0,0.05
3380,257,0,-89.0,0.05
3381,400,0,-23.0,0.05
3382,340,0,-73.0,0.05
3383,400,0,-20.0,0.05
3384,241,0,-73.0,0.05
3385,400,0,-44.0,0.05
3386,41,0,-53.0,0.05
3387,400,0,-40.0,0.05
3388,136,0,-62.0,0.05
3389,400,0,-21.0,0.05
3390,58,0,-61.0,0.05
3391,49,0,-50.0,0.05
3392,400,0,-31.0,0.05
3393,400,0,-29.0,0.05
3394,400,0,-22.0,0.05
3395,400,0,-44.0,0.05
3396,183,0,-60.0,0.05
3397,280,1,-37.0,0.05
3398,64,0,-69.0,0.05
3399,220,0,-68.0,0.05
3400,400,0,-18.0,0.05
3401,367,0,-88.0,0.05
3402,115,0,-70.0,0.05
3403,400,0,-30.0,0.05
3404,93,0,-66.0,0.05
3405,400,0,-36.0,0.05
3406,19,0,-52.0,0.05
3407,400,0,-9.0,0.05
3408,288,0,-76.0,0.05
3409,400,0,-22.0,0.05
3410,378,0,-85.0,0.05
3411,68,0,-59.0,0.05
3412,57,0,-54.0,0.05
3413,104,0,-57.0,0.05
3414,19,0,-52.0,0.05
3415,400,0,-35.0,0.05
3416,400,0,-22.0,0.05
3417,127,0,-57.0,0.05
3418,400,0,-26.0,0.05
3419,400,0,-22.0,0.05
3420,400,0,-40.0,0.05
3421,251,1,-55.0,0.05
3422,329,1,-57.0,0.05
3423,334,0,-74.0,0.05
3424,229,1,-57.0,0.05
3425,400,0,-17.0,0.05
3426,400,0,-11.0,0.05
3427,22,0,-55.0,0.05
3428,7,0,-54.0,0.05
3429,400,1,-7.0,0.05
3430,400,1,0.0,0.05
3431,400,0,-19.0,0.05
3432,188,0,-65.0,0.05
3433,400,0,-12.0,0.05
3434,400,0,-31.0,0.05
3435,400,0,-37.0,0.05
3436,400,0,-42.0,0.05
3437,400,0,-22.0,0.05
3438,400,0,-32.0,0.05
3439,400,0,-10.0,0.05
3440,335,0,-95.0,0.05
3441,400,1,2.0,0.05
3442,400,0,-36.0,0.05
3443,400,0,-30.0,0.05
3444,8,0,-58.0,0.05
3445,147,0,-63.0,0.05
3446,113,0,-58.0,0.05
3447,400,0,-16.0,0.05
3448,400,0,-17.0,0.05
3449,69,0,-66.0,0.05
3450,400,0,-15.0,0.05
3451,400,1,1.0,0.05
3452,67,0,-54.0,0.05
3453,400,0,-22.0,0.05
3454,400,0,-19.0,0.05
3455,400,0,-23.0,0.05
3456,301,0,-84.0,0.05
3457,400,0,-6.0,0.05
3458,400,0,-32.0,0.05
3459,69,1,-39.0,0.05
3460,324,0,-80.0,0.05
3461,400,0,-21.0,0.05
3462,186,0,-51.0,0.05
3463,400,0,-13.0,0.05
3464,272,0,-68.0,0.05
3465,400,0,-24.0,0.05
3466,309,1,-50.0,0.05
3467,400,0,-38.0,0.05
3468,127,1,-42.0,0.05
3469,382,0,-87.0,0.05
3470,92,0,-56.0,0.05
3471,400,0,-9.0,0.05
3472,400,0,-25.0,0.05
3473,382,0,-94.0,0.05
3474,29,0,-44.0,0.05
3475,39,0,-63.0,0.05
3476,400,1,-19.0,0.05
3477,400,0,-62.0,0.05
3478,103,0,-58.0,0.05
3479,353,0,-93.0,0.05
3480,230,0,-73.0,0.05
3481,400,2,24.0,0.05
3482,400,0,-36.0,0.05
3483,400,0,-25.0,0.05
3484,400,0,-24.0,0.05
3485,237,0,-81.0,0.05
3486,400,0,-22.0,0.05
3487,15,0,-51.0,0.05
3488,295,0,-75.0,0.05
3489,324,0,-80.0,0.05
3490,400,0,-11.0,0.05
3491,162,1,-38.0,0.05
3492,400,0,-22.0,0.05
3493,178,0,-67.0,0.05
3494,400,0,-47.0,0.05
3495,400,0,-21.0,0.05
3496,400,1,-14.0,0.05
3497,157,0,-59.0,0.05
3498,17,0,-53.0,0.05
3499,400,0,-24.0,0.05
3500,400,0,-40.0,0.05
3501,20,0,-54.0,0.05
3502,215,0,-63.0,0.05
3503,96,0,-68.0,0.05
3504,400,0,-27.0,0.05
3505,8,0,-58.0,0.05
3506,253,0,-68.0,0.05
3507,400,0,-25.0,0.05
3508,400,0,-24.0,0.05
