round,steps,score,reward,epsilon
11032,21,0,-32.1,0.3318
11033,6,0,-43.1,0.3318
11034,7,0,-47.2,0.3317
11035,28,1,-2.3,0.3317
11036,54,0,18.1,0.3317
11037,40,0,-9.5,0.3316
11038,14,0,-52.4,0.3316
11039,15,0,-38.0,0.3316
11040,42,2,31.8,0.3315
11041,13,0,-32.8,0.3315
11042,29,0,-11.4,0.3315
11043,62,1,53.8,0.3314
11044,13,0,-39.3,0.3314
11045,19,0,-34.9,0.3314
11046,13,0,-37.3,0.3313
11047,21,0,-37.6,0.3313
11048,6,0,-46.1,0.3313
11049,14,0,-41.4,0.3312
11050,37,2,25.8,0.3312
11051,73,0,27.7,0.3312
11052,6,0,-46.1,0.3311
11053,34,0,-9.9,0.3311
11054,20,0,-22.0,0.3311
11055,6,0,-45.6,0.331
11056,51,0,-6.1,0.331
11057,23,0,-23.8,0.331
11058,22,0,-38.2,0.3309
11059,21,0,-26.6,0.3309
11060,17,0,-33.2,0.3309
11061,6,0,-41.1,0.3308
11062,68,0,20.2,0.3308
11063,83,0,5.2,0.3308
11064,60,0,-7.5,0.3307
11065,6,0,-44.1,0.3307
11066,6,0,-41.6,0.3307
11067,28,0,-9.8,0.3306
11068,13,0,-37.8,0.3306
11069,209,1,107.6,0.3306
11070,6,0,-46.1,0.3305
11071,13,0,-35.8,0.3305
11072,6,0,-44.6,0.3305
11073,51,1,18.4,0.3304
11074,52,0,6.3,0.3304
11075,20,0,-37.0,0.3304
11076,13,1,-20.8,0.3303
11077,58,1,44.2,0.3303
11078,13,0,-41.8,0.3303
11079,13,0,-38.3,0.3302
11080,31,1,-5.1,0.3302
11081,28,0,-6.3,0.3302
11082,56,2,54.9,0.3301
11083,6,0,-43.1,0.3301
11084,7,0,-44.2,0.3301
11085,16,1,-18.1,0.33
11086,36,1,-10.1,0.33
11087,6,0,-49.1,0.33
11088,98,4,126.2,0.3299
11089,23,0,-27.8,0.3299
11090,31,0,-29.1,0.3299
11091,14,0,-38.4,0.3298
11092,6,0,-41.1,0.3298
11093,6,0,-41.1,0.3298
11094,20,1,-2.5,0.3297
11095,20,0,-24.0,0.3297
11096,14,0,-28.9,0.3297
11097,31,0,-22.6,0.3296
11098,6,0,-43.1,0.3296
11099,21,0,-32.6,0.3296
11100,6,0,-46.1,0.3295
11101,48,1,7.2,0.3295
11102,20,0,-24.0,0.3295
11103,20,0,-30.5,0.3294
11104,30,1,-9.5,0.3294
11105,42,0,-0.2,0.3294
11106,6,0,-42.1,0.3293
11107,97,1,49.8,0.3293
11108,13,0,-35.3,0.3293
11109,58,0,28.7,0.3292
11110,29,0,-19.4,0.3292
11111,42,0,-2.2,0.3292
11112,94,2,57.6,0.3291
11113,21,0,-28.1,0.3291
11114,7,0,-46.7,0.3291
11115,15,0,-40.5,0.329
11116,14,0,-42.4,0.329
11117,15,0,-35.5,0.329
11118,6,0,-44.6,0.3289
11119,13,0,-34.3,0.3289
11120,21,0,-8.6,0.3289
11121,8,0,-43.8,0.3288
11122,24,0,-25.9,0.3288
11123,7,0,-45.2,0.3288
11124,51,2,33.9,0.3288
11125,20,0,-30.5,0.3287
11126,33,0,-34.3,0.3287
11127,29,0,-12.9,0.3287
11128,6,0,-43.1,0.3286
11129,25,0,-29.0,0.3286
11130,15,0,-40.5,0.3286
11131,14,0,-39.4,0.3285
11132,13,0,-39.3,0.3285
11133,67,1,42.3,0.3285
11134,55,2,50.5,0.3284
11135,20,1,-5.5,0.3284
11136,13,0,-36.3,0.3284
11137,13,0,-35.3,0.3283
11138,20,0,-31.0,0.3283
11139,15,0,-38.0,0.3283
11140,6,0,-39.1,0.3282
11141,62,1,44.3,0.3282
11142,108,1,129.2,0.3282
11143,82,0,6.8,0.3281
11144,115,2,86.5,0.3281
11145,155,2,86.0,0.3281
11146,280,2,123.0,0.328
11147,30,0,-22.5,0.328
11148,51,1,48.4,0.328
11149,44,1,17.6,0.3279
11150,44,0,7.6,0.3279
11151,43,1,17.2,0.3279
11152,125,4,102.5,0.3278
11153,13,0,-40.3,0.3278
11154,23,0,-33.3,0.3278
11155,13,0,-37.3,0.3277
11156,6,0,-46.1,0.3277
11157,26,0,-14.6,0.3277
11158,27,0,-18.7,0.3276
11159,28,0,-16.3,0.3276
11160,71,1,46.4,0.3276
11161,14,0,-32.9,0.3275
11162,13,0,-39.3,0.3275
11163,16,0,-35.6,0.3275
11164,74,1,40.6,0.3274
11165,6,0,-42.6,0.3274
11166,67,0,-7.2,0.3274
11167,21,0,-43.1,0.3273
11168,45,2,47.5,0.3273
11169,29,0,-20.9,0.3273
11170,21,0,-38.6,0.3272
11171,160,5,170.5,0.3272
11172,27,0,-33.2,0.3272
11173,6,0,-46.1,0.3271
11174,12,0,-28.7,0.3271
11175,22,0,-35.7,0.3271
11176,28,0,-22.8,0.327
11177,35,0,-13.5,0.327
11178,76,1,62.4,0.327
11179,36,0,-6.6,0.3269
11180,13,0,-41.3,0.3269
11181,6,0,-43.1,0.3269
11182,13,0,-30.8,0.3268
11183,23,0,-30.8,0.3268
11184,59,0,25.1,0.3268
11185,63,1,32.2,0.3268
11186,6,0,-45.6,0.3267
11187,20,0,-20.5,0.3267
11188,6,0,-46.1,0.3267
11189,13,0,-36.3,0.3266
11190,13,0,-38.3,0.3266
11191,22,0,-22.2,0.3266
11192,7,0,-44.2,0.3265
11193,58,2,29.7,0.3265
11194,13,0,-33.3,0.3265
11195,59,0,5.1,0.3264
11196,15,0,-36.5,0.3264
11197,78,0,15.2,0.3264
11198,47,1,16.8,0.3263
11199,13,0,-38.3,0.3263
11200,29,0,-23.9,0.3263
11201,35,1,8.0,0.3262
11202,48,0,41.7,0.3262
11203,21,0,-31.6,0.3262
11204,106,0,57.9,0.3261
11205,39,1,-8.4,0.3261
11206,13,0,-35.3,0.3261
11207,13,0,-37.8,0.326
11208,106,3,92.9,0.326
11209,6,0,-45.6,0.326
11210,15,0,-40.0,0.3259
11211,21,0,-28.1,0.3259
11212,5,0,-48.0,0.3259
11213,21,0,-32.6,0.3258
11214,6,0,-46.1,0.3258
11215,6,0,-45.6,0.3258
11216,13,0,-36.3,0.3257
11217,13,0,-33.3,0.3257
11218,84,2,40.6,0.3257
11219,53,1,31.7,0.3256
11220,22,0,-32.2,0.3256
11221,23,0,-19.8,0.3256
11222,20,0,-23.0,0.3255
11223,50,0,7.0,0.3255
11224,7,0,-47.2,0.3255
11225,14,0,-35.4,0.3254
11226,13,0,-33.3,0.3254
11227,7,0,-42.7,0.3254
11228,7,0,-44.2,0.3253
11229,31,0,-24.6,0.3253
11230,14,0,-33.9,0.3253
11231,21,0,-45.1,0.3253
11232,20,0,-28.5,0.3252
11233,8,0,-47.8,0.3252
11234,6,0,-48.6,0.3252
11235,17,0,-33.7,0.3251
11236,174,3,97.1,0.3251
11237,13,0,-35.3,0.3251
11238,20,1,-18.0,0.325
11239,29,0,-19.4,0.325
11240,46,0,12.4,0.325
11241,31,0,-17.1,0.3249
11242,6,0,-39.1,0.3249
11243,21,0,-18.1,0.3249
11244,36,0,2.9,0.3248
11245,50,1,45.5,0.3248
11246,20,0,-25.5,0.3248
11247,7,0,-44.2,0.3247
11248,20,1,-14.0,0.3247
11249,6,0,-48.6,0.3247
11250,13,0,-34.8,0.3246
11251,28,1,-12.3,0.3246
11252,20,0,-26.0,0.3246
11253,29,2,15.6,0.3245
11254,21,0,-27.1,0.3245
11255,13,0,-35.3,0.3245
11256,73,3,85.7,0.3244
11257,20,1,-4.5,0.3244
11258,76,2,65.4,0.3244
11259,8,0,-44.3,0.3243
11260,13,0,-36.3,0.3243
11261,41,1,7.9,0.3243
11262,37,0,-43.7,0.3242
11263,31,0,-11.1,0.3242
11264,21,1,-24.1,0.3242
11265,98,5,131.2,0.3241
11266,6,0,-43.1,0.3241
11267,6,0,-49.1,0.3241
11268,80,0,21.5,0.3241
11269,160,3,100.0,0.324
11270,15,0,-39.5,0.324
11271,25,0,-31.5,0.324
11272,7,0,-44.2,0.3239
11273,54,2,27.6,0.3239
11274,6,0,-44.6,0.3239
11275,6,0,-42.6,0.3238
11276,13,0,-28.8,0.3238
11277,7,0,-47.2,0.3238
11278,27,1,2.3,0.3237
11279,28,1,-7.3,0.3237
11280,35,0,-24.0,0.3237
11281,43,2,58.2,0.3236
11282,71,5,100.9,0.3236
11283,77,3,51.8,0.3236
11284,31,1,-7.6,0.3235
11285,57,2,41.3,0.3235
11286,14,0,-38.4,0.3235
11287,22,0,-24.7,0.3234
11288,25,1,-17.5,0.3234
11289,13,0,-27.8,0.3234
11290,13,0,-33.3,0.3233
11291,14,1,-20.4,0.3233
11292,97,5,91.8,0.3233
11293,6,0,-46.1,0.3232
11294,9,0,-42.9,0.3232
11295,22,0,-17.7,0.3232
11296,50,1,1.0,0.3231
11297,28,0,-10.8,0.3231
11298,13,0,-36.8,0.3231
11299,83,2,46.7,0.323
11300,13,1,-19.3,0.323
11301,39,2,-0.9,0.323
11302,37,0,-12.7,0.323
11303,13,0,-30.8,0.3229
11304,23,0,-23.3,0.3229
11305,13,0,-32.8,0.3229
11306,21,1,-15.6,0.3228
11307,67,1,16.8,0.3228
11308,6,0,-41.1,0.3228
11309,13,0,-33.8,0.3227
11310,13,0,-41.3,0.3227
11311,6,0,-44.6,0.3227
11312,20,0,-30.0,0.3226
11313,56,1,28.4,0.3226
11314,63,1,33.7,0.3226
11315,31,0,-16.1,0.3225
11316,32,0,-10.7,0.3225
11317,122,1,5.8,0.3225
11318,13,0,-37.3,0.3224
11319,20,0,-30.0,0.3224
11320,30,0,-5.5,0.3224
11321,53,0,2.2,0.3223
11322,16,1,-21.1,0.3223
11323,14,0,-40.4,0.3223
11324,82,2,59.8,0.3222
11325,93,2,75.7,0.3222
11326,97,1,56.3,0.3222
11327,54,1,19.6,0.3221
11328,29,0,-22.4,0.3221
11329,93,0,50.2,0.3221
11330,50,0,3.5,0.322
11331,22,0,-27.2,0.322
11332,18,0,-38.3,0.322
11333,50,0,2.5,0.322
11334,13,0,-35.3,0.3219
11335,15,0,-47.0,0.3219
11336,14,1,-19.9,0.3219
11337,14,0,-37.4,0.3218
