round,steps,score,reward,epsilon
2090,19,0,-36.4,0.1236
2091,207,24,621.8,0.1234
2092,41,1,33.9,0.1233
2093,8,0,-41.3,0.1232
2094,13,0,-36.8,0.1231
2095,13,0,-31.3,0.1229
2096,228,21,468.2,0.1228
2097,114,12,269.1,0.1227
2098,37,1,22.8,0.1226
2099,98,9,194.7,0.1225
2100,29,1,13.6,0.1223
2101,28,2,17.2,0.1222
2102,67,4,112.8,0.1221
2103,20,0,-17.0,0.122
2104,13,0,-36.3,0.1218
2105,131,12,297.4,0.1217
2106,70,9,188.5,0.1216
2107,20,1,-21.0,0.1215
2108,45,3,69.0,0.1214
2109,49,4,71.1,0.1212
2110,37,2,41.8,0.1211
2111,20,1,-12.0,0.121
2112,34,0,-19.9,0.1209
2113,280,26,665.0,0.1207
2114,400,43,1011.9,0.1206
2115,118,13,310.7,0.1205
2116,52,3,70.3,0.1204
2117,128,14,322.2,0.1203
2118,23,1,-2.3,0.1201
2119,97,9,209.8,0.12
2120,109,12,303.1,0.1199
2121,42,3,52.8,0.1198
2122,159,18,446.6,0.1197
2123,37,2,34.8,0.1195
2124,33,3,40.2,0.1194
2125,330,38,904.0,0.1193
2126,58,4,54.7,0.1192
2127,52,2,39.8,0.1191
2128,243,21,515.2,0.1189
2129,116,7,200.4,0.1188
2130,129,17,376.6,0.1187
2131,15,0,-29.0,0.1186
2132,400,43,1092.4,0.1185
2133,62,3,25.3,0.1184
2134,46,4,51.4,0.1182
2135,10,0,-50.0,0.1181
2136,36,2,34.4,0.118
2137,202,20,567.3,0.1179
2138,50,4,70.5,0.1178
2139,97,10,223.3,0.1176
2140,23,1,-5.3,0.1175
2141,12,0,-32.2,0.1174
2142,130,10,279.5,0.1173
2143,51,3,62.9,0.1172
2144,77,7,159.3,0.1171
2145,20,1,10.5,0.1169
2146,196,19,479.4,0.1168
2147,131,12,292.9,0.1167
2148,25,1,-16.0,0.1166
2149,89,11,255.6,0.1165
2150,166,15,320.9,0.1164
2151,146,14,329.9,0.1162
2152,37,1,1.3,0.1161
2153,398,35,867.2,0.116
2154,35,2,21.5,0.1159
2155,363,38,887.7,0.1158
2156,67,5,85.3,0.1157
2157,13,0,-27.8,0.1155
2158,400,43,1067.4,0.1154
2159,32,2,9.3,0.1153
2160,145,14,352.5,0.1152
2161,13,1,-16.3,0.1151
2162,69,7,139.6,0.115
2163,5,0,-44.0,0.1149
2164,35,1,-7.0,0.1147
2165,67,3,100.8,0.1146
2166,151,17,414.4,0.1145
